Sold,Selling Price,Make,Model,Mileage,Displacement (L),Aspiration,Cylinder Config,Drivetrain,Transmission,Gears,Body Style,Exterior Color,Interior Color,Title Status,Location,Seller Type,Model Year Age,Has Executive Package,Has Carbon Equipment,Has Lane Tracking Equipment,Has Leather Equipment,Has Premium Sound,Has Sunroof,Has Accident History,Has Cosmetic Flaw,Has Modifications
True,10600.0,mercedes-benz,e-class,83500.0,5.5,Naturally Aspirated,v8,RWD,automatic,7.0,coupe,Gray,Black,clean,fl,dealer,14,0,0,0,1,0,1,0,1,0
True,34000.0,mercedes-benz,e-class,95000.0,3.0,turbodiesel,i5,RWD,automatic,4.0,coupe,Blue,Other,clean,ca,private party,40,0,0,0,0,0,1,0,0,1
True,6520.0,mazda,fb rx-7,29700.0,1.1,Naturally Aspirated,rotary,RWD,manual,5.0,coupe,Other,Other,clean,ny,private party,44,0,0,0,0,0,1,0,1,1
False,29750.0,porsche,981 cayman,61900.0,2.7,Naturally Aspirated,flat-6,RWD,automatic,7.0,coupe,White,Black,clean,fl,private party,11,0,0,0,0,0,0,0,1,1
True,51250.0,chevrolet,camaro,56400.0,6.2,supercharged,v8,RWD,manual,6.0,coupe,Black,Black,clean,co,private party,8,0,0,0,1,0,0,1,1,1
False,11200.0,porsche,928,69500.0,5.0,Naturally Aspirated,v8,RWD,automatic,4.0,coupe,Other,Black,clean,va,dealer,39,0,0,0,1,0,1,0,1,1
True,8100.0,nissan,300zx,176700.0,3.0,turbodiesel,i6,RWD,manual,6.0,coupe,White,Black,clean,oh,private party,34,0,0,0,0,0,0,0,1,1
True,14500.0,acura,integra,88300.0,1.8,Naturally Aspirated,i4,FWD,manual,5.0,coupe,Red,Black,clean,md,private party,26,0,0,0,1,0,1,0,1,0
True,15000.0,pontiac,firebird,23800.0,5.7,Naturally Aspirated,v8,RWD,automatic,4.0,coupe,White,Gray,clean,ca,private party,37,0,0,0,0,0,0,0,1,0
True,15000.0,infiniti,g37,86200.0,3.7,Naturally Aspirated,v6,RWD,manual,6.0,coupe,Black,Black,clean,ga,dealer,13,0,0,0,1,0,1,0,1,0
True,215000.0,mclaren,600lt,19800.0,3.8,turbocharged,v8,RWD,automatic,7.0,coupe,Other,Black,clean,ca,private party,6,0,1,0,0,0,0,0,1,1
True,195000.0,porsche,911,36100.0,3.3,turbocharged,flat-6,RWD,manual,4.0,coupe,Other,Other,clean,ut,private party,41,0,0,0,0,0,1,0,1,1
False,82000.0,chevrolet,camaro,3200.0,6.2,supercharged,v8,RWD,automatic,10.0,coupe,Black,Black,clean,tx,dealer,1,0,1,0,0,0,0,0,0,0
False,40000.0,bmw,2002,11100.0,2.0,Naturally Aspirated,i4,RWD,manual,4.0,coupe,Other,Other,clean,sc,private party,54,0,0,0,0,0,0,0,1,0
True,22805.0,porsche,987 cayman,102500.0,2.9,Naturally Aspirated,flat-6,RWD,automatic,7.0,coupe,Black,Other,clean,ca,private party,16,0,0,0,1,0,0,1,1,1
False,31000.0,aston martin,vantage,43500.0,4.3,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Gray,Black,clean,tx,private party,18,0,0,0,1,0,0,1,1,1
True,18250.0,bmw,2 series,95400.0,3.0,turbocharged,i6,RWD,manual,6.0,coupe,Gray,Other,clean,az,private party,10,0,0,0,0,0,0,1,1,1
True,20000.0,chevrolet,c6 corvette,72400.0,6.2,Naturally Aspirated,v8,RWD,automatic,6.0,coupe,Black,Other,clean,de,private party,12,0,0,0,0,0,0,0,1,0
True,34000.0,chevrolet,c7 corvette,63600.0,6.2,Naturally Aspirated,v8,RWD,automatic,8.0,coupe,Blue,Black,manufacturer,va,private party,8,0,1,0,1,0,0,0,1,1
True,14750.0,toyota,mr2,93600.0,1.6,Naturally Aspirated,i4,RWD,manual,5.0,coupe,Gray,Black,clean,wi,dealer,39,0,0,0,0,0,1,0,1,1
False,34750.0,ford,mustang,9700.0,5.0,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Other,Other,clean,tx,dealer,6,0,0,0,1,0,0,0,1,0
True,11700.0,toyota,supra,58700.0,3.0,Naturally Aspirated,i6,RWD,automatic,4.0,coupe,White,Blue,clean,ca,private party,36,0,0,0,0,0,0,0,1,0
True,20000.0,toyota,86,28900.0,2.0,Naturally Aspirated,flat-4,RWD,manual,6.0,coupe,Other,Black,clean,oh,private party,5,0,0,0,1,0,0,1,1,1
True,13500.0,subaru,xt,51900.0,1.8,turbocharged,flat-4,4WD/AWD,automatic,4.0,coupe,Gray,Gray,clean,il,private party,37,0,0,0,0,0,1,0,1,1
True,12050.0,audi,tt,78900.0,1.8,turbocharged,i4,4WD/AWD,manual,6.0,coupe,Black,Other,clean,wa,private party,22,0,0,0,1,0,0,0,1,1
True,79800.0,aston martin,db11,18700.0,4.0,turbocharged,v8,RWD,automatic,8.0,coupe,Other,Other,clean,tx,private party,6,0,0,0,1,0,0,0,1,0
True,20000.0,chevrolet,c5 corvette,71700.0,5.7,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Red,Black,clean,mn,private party,24,0,0,0,0,0,0,0,1,1
True,28000.0,cadillac,cts-v,69000.0,6.2,supercharged,v8,RWD,manual,6.0,coupe,Gray,Other,clean,mn,private party,14,0,0,0,1,0,1,1,1,1
True,174000.0,mercedes-benz,amg gt,10700.0,4.0,turbocharged,v8,RWD,automatic,7.0,coupe,Other,Black,clean,az,private party,5,0,1,1,0,1,0,0,0,1
True,22000.0,toyota,corolla,177600.0,1.6,Naturally Aspirated,i4,RWD,manual,5.0,coupe,Red,Black,clean,ny,private party,39,0,0,0,0,0,1,0,1,1
False,53500.0,ferrari,f355,,3.5,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Other,Black,clean,tn,dealer,30,0,0,0,0,0,0,0,1,0
True,60000.0,alfa romeo,4c,5900.0,1.8,turbocharged,i4,RWD,automatic,6.0,coupe,White,Red,clean,id,private party,8,0,1,0,1,0,0,0,1,0
True,13400.0,porsche,997 911,168200.0,3.6,Naturally Aspirated,flat-6,RWD,automatic,5.0,coupe,Gray,Black,clean,ga,dealer,20,0,0,0,1,0,1,1,1,0
False,56000.0,mercedes-benz,amg gt,31400.0,4.0,turbocharged,v8,RWD,automatic,7.0,coupe,Gray,Black,clean,tx,private party,9,0,1,0,1,1,0,1,1,1
True,34200.0,chevrolet,c7 corvette,44600.0,6.2,Naturally Aspirated,v8,RWD,manual,7.0,coupe,Black,Red,clean,ne,private party,10,0,0,0,0,0,0,0,1,1
True,24500.0,ford,mustang,47600.0,5.0,Naturally Aspirated,v8,RWD,automatic,10.0,coupe,Black,Other,clean,ca,private party,3,0,0,0,0,0,0,0,1,1
True,16000.0,audi,s5,69400.0,3.0,supercharged,v6,4WD/AWD,automatic,7.0,coupe,Gray,Black,clean,ca,private party,12,0,0,0,1,0,1,1,1,1
False,20250.0,mazda,fd rx-7,20800.0,1.3,turbocharged,rotary,RWD,manual,5.0,coupe,Black,Black,clean,la,private party,33,0,0,0,0,0,0,0,1,1
False,12351.0,porsche,944,122800.0,2.5,turbocharged,i4,RWD,manual,5.0,coupe,Red,Other,clean,pa,private party,39,0,0,0,1,0,0,0,1,1
True,12200.0,toyota,mr2,102400.0,1.6,supercharged,i4,RWD,manual,5.0,coupe,White,Black,clean,ny,private party,36,0,0,0,0,0,0,0,0,1
True,28000.0,porsche,987 cayman,61500.0,3.4,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Blue,Other,clean,vt,private party,19,0,0,0,1,0,0,0,1,0
False,13500.0,bmw,m6,69100.0,5.0,Naturally Aspirated,v10,RWD,automatic,7.0,coupe,Gray,Black,clean,ca,dealer,19,0,1,0,1,0,0,0,1,1
False,12700.0,ford,thunderbird,89000.0,6.4,Naturally Aspirated,v8,RWD,automatic,3.0,coupe,White,Blue,clean,va,private party,62,0,0,0,0,0,0,0,1,0
False,41500.0,ford,mustang,41000.0,5.2,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Other,Other,clean,ut,private party,8,0,0,0,1,0,0,0,1,1
False,50000.0,porsche,356,49300.0,1.6,Naturally Aspirated,flat-4,RWD,manual,4.0,coupe,Red,Black,clean,tn,dealer,61,0,0,0,1,0,0,0,1,0
False,63000.0,bmw,m2,3100.0,3.0,turbocharged,i6,RWD,manual,6.0,coupe,Other,Black,clean,la,dealer,0,0,1,0,0,0,0,0,1,1
True,56000.0,porsche,987 cayman,70000.0,3.4,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Other,Black,clean,ca,dealer,15,0,0,0,1,0,0,0,1,1
False,100000.0,nissan,r34 skyline,18700.0,2.6,turbocharged,i6,4WD/AWD,manual,6.0,coupe,White,Gray,clean,ny,private party,26,0,0,0,0,0,0,1,1,1
True,36750.0,bmw,m2,36900.0,3.0,turbocharged,i6,RWD,automatic,7.0,coupe,Gray,Black,clean,il,private party,8,0,1,0,1,0,0,0,1,1
False,34250.0,ford,mustang,16000.0,5.0,Naturally Aspirated,v8,RWD,automatic,10.0,coupe,White,Other,clean,ca,private party,3,0,0,0,0,0,0,0,1,1
False,13000.0,bentley,continental,49300.0,6.0,turbocharged,w12,4WD/AWD,automatic,6.0,coupe,Other,Other,clean,nc,private party,20,0,0,0,1,0,0,0,1,1
False,21750.0,ford,mustang,2000.0,4.9,Naturally Aspirated,v8,RWD,automatic,3.0,coupe,Other,Black,clean,ca,private party,56,0,0,0,0,0,0,0,1,0
False,62500.0,chevrolet,c7 corvette,19100.0,6.2,supercharged,v8,RWD,automatic,8.0,coupe,Red,Black,clean,ca,private party,6,0,1,0,1,0,0,1,1,0
True,40000.0,bmw,z3,64100.0,3.2,Naturally Aspirated,i6,RWD,manual,5.0,coupe,Gray,Black,clean,va,private party,24,0,0,0,1,0,1,0,1,1
False,210786.0,porsche,992 911,300.0,3.6,,,4WD/AWD,automatic,8.0,coupe,Red,Black,clean,pa,private party,-1,0,0,0,0,0,0,0,0,0
True,72000.0,porsche,991 911,60000.0,3.8,Naturally Aspirated,flat-6,RWD,manual,7.0,coupe,Gray,Black,clean,oh,private party,12,0,0,0,1,0,1,0,1,1
False,40627.0,bmw,e9x m3,17000.0,4.0,Naturally Aspirated,v8,RWD,automatic,7.0,coupe,Other,Gray,clean,az,dealer,17,0,1,0,1,0,0,0,1,1
False,42750.0,chevrolet,c7 corvette,5700.0,6.2,Naturally Aspirated,v8,RWD,automatic,8.0,coupe,Red,Black,clean,ca,private party,9,0,0,0,1,0,0,0,1,0
True,22611.0,jaguar,f-type,41900.0,3.0,supercharged,v6,RWD,manual,6.0,coupe,Black,Other,clean,ct,private party,9,0,0,0,1,0,0,0,1,0
True,31000.0,mercedes-benz,c-class amg,90300.0,6.2,Naturally Aspirated,v8,RWD,automatic,7.0,coupe,Gray,Black,clean,ca,private party,11,0,1,0,1,0,1,0,1,1
True,61000.0,nissan,r35 gt-r,72700.0,3.8,turbocharged,v6,4WD/AWD,automatic,6.0,coupe,Gray,Black,clean,pa,private party,15,0,0,0,1,0,0,0,1,1
True,22500.0,porsche,987 cayman,85000.0,2.7,Naturally Aspirated,flat-6,RWD,manual,5.0,coupe,Black,Other,clean,al,private party,17,0,0,0,1,0,0,1,1,1
True,25750.0,toyota,gr86,7600.0,2.4,Naturally Aspirated,flat-4,RWD,manual,6.0,coupe,Red,Black,clean,ut,private party,2,0,0,0,1,0,0,0,1,1
True,19250.0,bmw,4 series,59100.0,3.0,turbocharged,i6,RWD,manual,6.0,coupe,Black,Black,clean,ca,private party,9,0,0,0,0,0,0,0,1,1
True,32000.0,aston martin,db9,53200.0,5.9,Naturally Aspirated,v12,RWD,automatic,6.0,coupe,Black,Other,clean,ca,private party,17,0,0,0,1,0,0,0,1,1
True,21500.0,audi,tts,61100.0,2.0,turbocharged,i4,4WD/AWD,automatic,6.0,coupe,Blue,Gray,clean,fl,private party,9,0,0,0,1,0,0,0,1,1
True,25888.0,subaru,brz,16400.0,2.0,supercharged,flat-4,RWD,manual,6.0,coupe,Blue,Black,clean,co,private party,12,0,0,0,0,0,0,0,1,1
True,5500.0,bmw,3 series,20400.0,1.8,Naturally Aspirated,i4,RWD,manual,5.0,coupe,Other,Black,clean,or,private party,41,0,0,0,0,0,1,1,1,1
True,52000.0,ford,mustang,19600.0,5.0,supercharged,v8,RWD,automatic,6.0,coupe,Blue,Other,clean,pa,private party,8,0,0,0,1,0,0,0,1,1
True,350000.0,ferrari,f8,1600.0,3.9,turbocharged,v8,RWD,automatic,7.0,coupe,Other,Other,clean,md,private party,3,0,1,0,1,0,0,0,0,0
False,10250.0,porsche,944,43000.0,2.5,Naturally Aspirated,i4,RWD,manual,5.0,coupe,Black,Black,clean,ny,private party,39,0,0,0,0,0,1,1,1,0
True,142500.0,bentley,continental,14100.0,6.0,turbocharged,w12,4WD/AWD,automatic,8.0,coupe,Other,Other,clean,ny,private party,8,0,1,0,1,0,0,1,1,0
True,5600.0,mercedes-benz,cl-class,115100.0,5.0,Naturally Aspirated,v8,RWD,automatic,7.0,coupe,Black,Other,clean,ga,dealer,19,0,0,0,1,0,1,0,1,1
False,42000.0,bmw,i8,30000.0,1.5,,,4WD/AWD,automatic,6.0,coupe,Other,Other,clean,al,private party,9,0,0,0,1,1,0,1,1,1
True,33250.0,bmw,e46 m3,58900.0,3.2,Naturally Aspirated,i6,RWD,manual,6.0,coupe,Black,Black,clean,mi,private party,19,0,0,0,1,1,1,0,1,1
False,19000.0,dodge,challenger,74500.0,6.4,Naturally Aspirated,v8,RWD,automatic,8.0,coupe,Blue,Black,clean,fl,dealer,7,0,0,0,1,0,1,1,1,1
True,43250.0,chevrolet,c6 corvette,16300.0,7.0,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Red,Other,clean,oh,private party,17,0,1,0,1,0,0,0,1,1
True,83000.0,porsche,991 911,42600.0,3.8,Naturally Aspirated,flat-6,RWD,automatic,7.0,coupe,Gray,Black,salvage,ca,private party,10,0,1,0,0,0,0,1,1,1
False,33500.0,chevrolet,camaro,36600.0,6.2,supercharged,v8,RWD,manual,6.0,coupe,Black,Black,clean,mo,dealer,8,0,1,0,0,0,1,0,1,1
True,22750.0,acura,rsx,48600.0,2.0,Naturally Aspirated,i4,FWD,manual,6.0,coupe,Black,Other,clean,nc,private party,20,0,0,0,0,0,1,0,1,1
False,15000.0,ford,mustang,82500.0,5.8,Naturally Aspirated,v8,RWD,manual,5.0,coupe,Other,Other,clean,ca,private party,52,0,0,0,0,0,0,0,1,0
False,38250.0,ford,mustang,25900.0,5.0,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Gray,Other,clean,ca,private party,2,0,0,0,1,0,0,0,1,1
False,57000.0,chevrolet,c7 corvette,32000.0,6.2,supercharged,v8,RWD,manual,7.0,coupe,White,Black,clean,ga,private party,9,0,1,0,1,0,0,0,1,1
True,10111.0,bmw,1 series,81400.0,3.0,turbocharged,i6,RWD,automatic,7.0,coupe,Gray,Black,clean,mn,dealer,13,0,0,0,1,0,1,0,1,1
True,28000.0,autozam,az-1,44500.0,0.7,turbocharged,i3,RWD,manual,5.0,coupe,Red,Black,clean,nc,dealer,33,0,0,0,0,0,0,0,1,1
True,5600.0,chevrolet,cobalt,163300.0,2.0,turbocharged,i4,FWD,manual,5.0,coupe,Gray,Black,clean,ca,private party,16,0,0,0,0,0,1,0,1,1
False,31000.0,bmw,e9x m3,76000.0,4.0,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Blue,Red,clean,ny,private party,17,0,0,0,1,0,0,1,1,1
True,54500.0,bmw,3 series,136900.0,2.0,Naturally Aspirated,i4,RWD,manual,5.0,coupe,Other,Black,clean,il,private party,35,0,0,0,0,0,1,0,1,1
True,14750.0,chevrolet,c6 corvette,127900.0,6.0,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Gray,Other,clean,tx,dealer,20,0,0,0,1,0,0,0,1,1
True,4567.0,chevrolet,camaro,32600.0,3.8,Naturally Aspirated,v6,RWD,manual,5.0,coupe,Red,Gray,clean,ca,dealer,29,0,0,0,0,0,0,0,1,0
True,25500.0,toyota,gr86,22500.0,2.4,Naturally Aspirated,flat-4,RWD,manual,6.0,coupe,Blue,Black,clean,pa,private party,2,0,0,0,1,0,0,0,1,0
True,9000.0,porsche,944,87300.0,2.5,Naturally Aspirated,i4,RWD,manual,5.0,coupe,Other,Other,clean,az,private party,39,0,0,0,1,0,1,0,1,1
True,23600.0,bmw,2 series,64900.0,3.0,turbocharged,i6,RWD,manual,6.0,coupe,Black,Black,clean,nc,private party,9,0,0,0,0,0,1,0,1,0
True,30000.0,porsche,997 911,74500.0,3.6,Naturally Aspirated,flat-6,RWD,automatic,5.0,coupe,Other,Other,clean,ca,private party,19,0,0,0,1,0,1,1,1,1
True,9100.0,lexus,sc,112400.0,4.0,Naturally Aspirated,v8,RWD,automatic,4.0,coupe,Other,Other,registered,tx,private party,30,0,0,0,1,0,1,0,1,0
True,15200.0,mini,cooper,29300.0,1.6,turbocharged,i4,FWD,automatic,6.0,coupe,Other,Other,clean,oh,private party,14,0,0,0,1,0,1,0,1,0
True,24000.0,bmw,e46 m3,87800.0,3.2,Naturally Aspirated,i6,RWD,automatic,6.0,coupe,Gray,Black,clean,ca,private party,22,0,0,0,1,0,1,0,1,0
False,22000.0,porsche,987 cayman,71000.0,3.4,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Gray,Black,clean,ny,private party,19,0,0,0,1,0,0,0,1,1
True,40288.0,delorean,dmc-12,38700.0,2.9,Naturally Aspirated,v6,RWD,manual,5.0,coupe,Other,Gray,registered,al,private party,44,0,0,0,1,0,0,0,1,1
False,33750.0,alfa romeo,4c,56600.0,1.8,turbocharged,i4,RWD,automatic,6.0,coupe,White,Red,clean,tx,private party,10,0,1,0,1,0,0,1,1,0
True,150497.0,porsche,997 911,69600.0,3.8,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Red,Black,clean,wa,private party,15,0,0,0,1,0,0,0,1,1
False,38000.0,buick,grand national,66700.0,3.8,turbocharged,v6,RWD,automatic,4.0,coupe,Black,Black,clean,fl,private party,38,0,0,0,0,0,0,0,1,1
False,260000.0,ferrari,296,1300.0,3.0,,,RWD,automatic,8.0,coupe,Other,Other,clean,ca,dealer,3,0,1,0,0,0,0,0,0,0
True,50000.0,ford,mustang,6200.0,5.2,Naturally Aspirated,v8,RWD,manual,6.0,coupe,White,Other,clean,ca,private party,9,0,0,0,0,0,0,0,1,1
True,13333.0,eagle,talon,140100.0,2.0,turbocharged,i4,4WD/AWD,manual,5.0,coupe,Blue,Other,clean,wi,dealer,31,0,0,0,0,0,0,1,1,1
False,31750.0,nissan,z,6600.0,3.0,turbocharged,v6,RWD,manual,6.0,coupe,Black,Other,clean,tx,private party,2,0,0,0,0,0,0,0,1,0
True,14200.0,infiniti,g35,46000.0,3.5,Naturally Aspirated,v6,RWD,manual,6.0,coupe,Other,Other,clean,ms,private party,19,0,0,0,1,0,1,0,1,0
True,63875.0,chevrolet,c8 corvette,15700.0,6.2,Naturally Aspirated,v8,RWD,automatic,8.0,coupe,Blue,Black,clean,oh,private party,2,0,1,0,0,0,0,0,1,0
False,37500.0,ford,mustang,1200.0,5.0,supercharged,v8,RWD,manual,6.0,coupe,Other,Other,clean,ab,private party,5,0,0,0,0,0,0,0,1,1
True,26000.0,alfa romeo,gtv,12500.0,2.0,Naturally Aspirated,i4,RWD,manual,5.0,coupe,Red,Black,clean,ca,private party,52,0,0,0,0,0,0,0,1,0
True,189050.0,audi,r8,2800.0,5.2,Naturally Aspirated,v10,4WD/AWD,automatic,7.0,coupe,Black,Black,clean,ca,dealer,3,0,1,0,1,0,0,0,0,0
True,12800.0,acura,integra,100400.0,1.8,Naturally Aspirated,i4,FWD,manual,5.0,coupe,Black,Other,clean,ca,private party,26,0,0,0,1,0,1,1,1,0
False,19500.0,bmw,e46 m3,116800.0,3.2,Naturally Aspirated,i6,RWD,manual,6.0,coupe,Gray,Black,clean,ca,private party,23,0,0,0,0,0,0,0,1,1
True,78000.0,mercedes-benz,s-class amg,36700.0,6.0,turbocharged,v12,RWD,automatic,7.0,coupe,Black,Black,clean,pa,dealer,9,0,0,0,1,1,0,0,1,0
True,7000.0,infiniti,g35,170400.0,3.5,Naturally Aspirated,v6,RWD,manual,6.0,coupe,Black,Other,clean,ga,dealer,19,0,0,0,1,0,1,1,1,1
True,7300.0,acura,rsx,191300.0,2.0,Naturally Aspirated,i4,FWD,manual,6.0,coupe,Other,Other,clean,wa,private party,19,0,0,0,1,0,1,0,1,1
True,15300.0,subaru,brz,38200.0,2.0,Naturally Aspirated,flat-4,RWD,manual,6.0,coupe,Blue,Black,clean,ny,private party,12,0,0,0,1,0,0,1,1,1
False,24500.0,bmw,1 series,37000.0,3.0,turbocharged,i6,RWD,manual,6.0,coupe,Black,Black,clean,ca,private party,12,0,0,0,1,0,1,0,1,1
False,122513.0,bmw,e9x m3,81.0,4.0,Naturally Aspirated,v8,RWD,automatic,7.0,coupe,Other,Black,clean,md,dealer,12,0,1,0,1,0,0,0,0,0
True,34400.0,porsche,996 911,117100.0,3.6,Naturally Aspirated,flat-6,4WD/AWD,manual,6.0,coupe,Black,Black,clean,mi,private party,22,0,0,0,1,0,0,1,1,1
False,22000.0,nissan,370z,25000.0,3.7,supercharged,v6,RWD,automatic,7.0,coupe,Black,Black,clean,ca,private party,6,0,0,0,1,0,0,0,1,1
True,16400.0,porsche,996 911,103000.0,3.4,Naturally Aspirated,flat-6,4WD/AWD,automatic,5.0,coupe,Gray,Gray,clean,ga,dealer,26,0,0,0,1,0,1,1,1,0
False,39750.0,bmw,f8x m4,19300.0,3.0,turbocharged,i6,RWD,automatic,7.0,coupe,White,Black,clean,wa,dealer,10,1,1,0,0,0,0,0,1,1
True,9500.0,cadillac,elr,118800.0,1.4,hybrid,i4,FWD,automatic,,coupe,Other,Black,clean,ca,private party,11,0,1,0,1,0,0,0,1,1
True,21750.0,bmw,e46 m3,107900.0,3.2,Naturally Aspirated,i6,RWD,manual,6.0,coupe,Gray,Black,clean,ca,private party,23,0,0,0,1,0,1,0,1,1
False,,mazda,rx-8,54800.0,1.3,Naturally Aspirated,rotary,RWD,manual,6.0,coupe,Red,Black,clean,fl,private party,21,0,0,0,1,0,1,1,1,0
True,9500.0,nissan,300zx,36000.0,3.0,Naturally Aspirated,v6,RWD,automatic,4.0,coupe,Other,Gray,clean,ne,private party,35,0,0,0,0,0,0,0,1,1
True,42850.0,chevrolet,c6 corvette,30700.0,7.0,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Blue,Other,clean,mi,private party,19,0,0,0,1,0,0,0,1,1
True,70000.0,porsche,997 911,46600.0,3.8,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Blue,Other,clean,la,dealer,19,0,0,0,0,0,1,0,1,1
False,19000.0,maserati,granturismo,37300.0,4.7,Naturally Aspirated,v8,RWD,automatic,6.0,coupe,Other,Other,clean,tx,private party,12,0,1,0,1,0,0,0,1,1
True,22000.0,bmw,1 series,62100.0,3.0,turbocharged,i6,RWD,manual,6.0,coupe,Blue,Other,clean,ny,private party,17,0,0,0,1,0,1,0,1,1
True,46500.0,chevrolet,camaro,22800.0,7.0,Naturally Aspirated,v8,RWD,manual,6.0,coupe,White,Black,clean,ca,private party,10,0,1,0,0,0,0,0,1,0
False,133833.0,lamborghini,gallardo,12100.0,5.2,Naturally Aspirated,v10,4WD/AWD,automatic,6.0,coupe,Other,Black,clean,ca,private party,13,0,1,0,0,0,0,0,1,1
True,46500.0,porsche,996 911,99100.0,3.4,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Gray,Black,clean,on,private party,26,0,0,0,1,0,1,0,1,1
False,58000.0,porsche,718 cayman,10600.0,2.5,turbocharged,flat-4,RWD,automatic,7.0,coupe,Red,Black,clean,ma,private party,6,0,0,0,1,0,0,0,1,0
True,13500.0,bmw,2002,63500.0,2.0,Naturally Aspirated,i4,RWD,manual,5.0,coupe,Other,Black,clean,ky,private party,49,0,0,0,0,0,0,1,1,0
True,7000.0,mercedes-benz,r107 sl,80100.0,4.5,Naturally Aspirated,v8,RWD,automatic,3.0,coupe,Other,Other,clean,ca,private party,45,0,0,0,1,0,1,0,1,1
True,64500.0,ford,mustang,3400.0,5.0,supercharged,v8,RWD,manual,6.0,coupe,Red,Other,clean,il,private party,5,0,0,0,0,0,0,0,0,1
True,15000.0,bmw,6 series,84300.0,3.4,Naturally Aspirated,i6,RWD,manual,5.0,coupe,Other,Other,clean,ca,private party,40,0,0,0,1,0,1,1,1,1
True,28000.0,cadillac,ats-v,68700.0,3.6,turbocharged,v6,RWD,automatic,8.0,coupe,Red,Black,clean,mi,private party,9,0,1,0,1,0,0,1,1,0
True,80996.0,porsche,996 911,17800.0,3.6,turbocharged,flat-6,4WD/AWD,manual,6.0,coupe,Gray,Black,clean,mn,private party,23,0,0,0,1,0,0,0,1,1
False,182000.0,porsche,718 cayman,12500.0,4.0,Naturally Aspirated,flat-6,RWD,automatic,7.0,coupe,Red,Black,clean,pa,private party,2,0,1,0,1,0,0,0,1,1
True,53500.0,dodge,viper,42700.0,8.0,Naturally Aspirated,v10,RWD,manual,6.0,coupe,Red,Other,clean,ct,private party,24,0,0,0,1,0,0,1,1,1
True,33700.0,bmw,8 series,98400.0,5.0,Naturally Aspirated,v12,RWD,manual,6.0,coupe,Red,Other,clean,ct,dealer,34,0,0,0,1,0,1,0,1,1
True,6500.0,lexus,sc,117000.0,3.0,Naturally Aspirated,i6,RWD,automatic,4.0,coupe,Gray,Gray,clean,ca,private party,31,0,0,0,1,0,1,0,1,0
False,85000.0,chevrolet,c8 corvette,10800.0,6.2,hybrid,v8,4WD/AWD,automatic,8.0,coupe,Gray,Red,clean,nv,private party,1,0,1,0,0,0,0,0,1,0
True,8700.0,ford,mustang,118700.0,4.6,Naturally Aspirated,v8,RWD,manual,5.0,coupe,Other,Other,clean,ga,private party,24,0,0,0,0,0,0,0,1,1
True,28750.0,chevrolet,c4 corvette,33000.0,5.7,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Red,Black,clean,ks,private party,30,0,0,0,1,0,0,0,1,1
True,30000.0,volvo,1800,49100.0,2.0,Naturally Aspirated,i4,RWD,manual,4.0,coupe,Gray,Black,clean,ks,dealer,53,0,0,0,1,0,0,0,1,0
False,46074.0,ford,mustang,19800.0,5.2,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Black,Other,clean,ar,private party,7,0,0,0,0,0,0,1,1,0
True,68500.0,acura,nsx,83900.0,3.0,Naturally Aspirated,v6,RWD,manual,5.0,coupe,Black,Black,clean,ar,private party,34,0,0,0,1,0,0,1,1,1
False,37500.0,lexus,rc f,44200.0,5.0,Naturally Aspirated,v8,RWD,automatic,8.0,coupe,Gray,Blue,clean,ca,private party,6,0,1,0,0,0,0,0,1,1
True,6500.0,subaru,svx,72200.0,3.3,Naturally Aspirated,flat-6,4WD/AWD,automatic,4.0,coupe,White,Black,clean,or,private party,33,0,0,0,1,0,1,0,1,0
True,16020.0,pontiac,fiero,90200.0,4.9,Naturally Aspirated,v8,RWD,manual,5.0,coupe,White,Gray,clean,or,private party,39,0,0,0,0,0,0,0,0,1
True,7300.0,toyota,supra,132600.0,3.0,turbocharged,i6,RWD,automatic,4.0,coupe,Red,Gray,clean,az,private party,35,0,0,0,1,0,0,0,1,1
False,190000.0,porsche,992 911,35800.0,3.8,turbocharged,flat-6,4WD/AWD,automatic,8.0,coupe,Blue,Black,clean,ca,private party,4,0,0,0,0,1,0,0,1,1
True,8000.0,bmw,3 series,20400.0,1.8,Naturally Aspirated,i4,RWD,manual,5.0,coupe,Other,Black,clean,or,private party,41,0,0,0,0,0,1,1,1,1
